Search ID,Booking Date, HotelCode, Age, Gender, Number of Rooms, Check in date, Check Out Date, Seen Price, isClicked, isBooked, Segment
4400, 2013-06-24 14:19:47,103,20,female,1,8/10/2013,8/13/2013,8000,FALSE,FALSE,couple
4401, 2013-06-24 14:19:47,631,20,female,1,8/10/2013,8/13/2013,8700,FALSE,FALSE,couple
4402, 2013-06-24 14:19:47,169,20,female,1,8/10/2013,8/13/2013,10300,FALSE,TRUE,couple
4403, 2013-06-24 14:19:47,662,20,female,1,8/10/2013,8/13/2013,9200,TRUE,FALSE,couple
4404, 2013-06-24 14:19:47,445,20,female,1,8/10/2013,8/13/2013,24000,TRUE,FALSE,couple
4405, 2013-06-24 14:19:47,794,20,female,1,8/10/2013,8/13/2013,16800,TRUE,FALSE,couple
4406, 2013-06-24 14:19:47,807,20,female,1,8/10/2013,8/13/2013,14700,TRUE,FALSE,couple
4407, 2013-06-24 14:19:47,932,20,female,1,8/10/2013,8/13/2013,15600,FALSE,FALSE,couple
4408, 2013-06-24 14:19:47,665,20,female,1,8/10/2013,8/13/2013,25300,TRUE,FALSE,couple
4409, 2013-03-23 04:10:31,974,18,female,1,3/29/2013,3/30/2013,18300,FALSE,FALSE,couple
4410, 2013-03-23 04:10:31,532,18,female,1,3/29/2013,3/30/2013,11500,TRUE,FALSE,couple
4411, 2013-03-23 04:10:31,13,18,female,1,3/29/2013,3/30/2013,10300,TRUE,FALSE,couple
4412, 2013-03-23 04:10:31,717,18,female,1,3/29/2013,3/30/2013,13600,FALSE,FALSE,couple
4413, 2013-03-23 04:10:31,251,18,female,1,3/29/2013,3/30/2013,15800,TRUE,FALSE,couple
4414, 2013-03-23 04:10:31,296,18,female,1,3/29/2013,3/30/2013,9200,TRUE,FALSE,couple
4415, 2013-03-23 04:10:31,805,18,female,1,3/29/2013,3/30/2013,12000,TRUE,FALSE,couple
4416, 2013-03-23 04:10:31,192,18,female,1,3/29/2013,3/30/2013,9500,FALSE,FALSE,couple
4417, 2013-03-23 04:10:31,989,18,female,1,3/29/2013,3/30/2013,13600,TRUE,FALSE,couple
4418, 2013-03-23 04:10:31,108,18,female,1,3/29/2013,3/30/2013,8500,TRUE,FALSE,couple
4419, 2013-03-23 04:10:31,437,18,female,1,3/29/2013,3/30/2013,11600,TRUE,FALSE,couple
4420, 2013-03-23 04:10:31,176,18,female,1,3/29/2013,3/30/2013,12500,FALSE,FALSE,couple
4421, 2013-03-23 04:10:31,936,18,female,1,3/29/2013,3/30/2013,12500,TRUE,FALSE,couple
4422, 2013-03-23 04:10:31,867,18,female,1,3/29/2013,3/30/2013,11500,FALSE,FALSE,couple
4423, 2013-03-23 04:10:31,513,18,female,1,3/29/2013,3/30/2013,9400,TRUE,FALSE,couple
4424, 2013-03-23 04:10:31,53,18,female,1,3/29/2013,3/30/2013,13800,TRUE,FALSE,couple
4425, 2013-03-23 04:10:31,638,18,female,1,3/29/2013,3/30/2013,12100,TRUE,FALSE,couple
4426, 2013-03-23 04:10:31,62,18,female,1,3/29/2013,3/30/2013,13100,TRUE,FALSE,couple
4427, 2013-03-23 04:10:31,628,18,female,1,3/29/2013,3/30/2013,11100,FALSE,FALSE,couple
4428, 2013-03-23 04:10:31,966,18,female,1,3/29/2013,3/30/2013,17200,TRUE,FALSE,couple
4429, 2013-03-23 04:10:31,527,18,female,1,3/29/2013,3/30/2013,17900,TRUE,FALSE,couple
4430, 2013-03-23 04:10:31,543,18,female,1,3/29/2013,3/30/2013,13700,TRUE,FALSE,couple
4431, 2013-03-23 04:10:31,877,18,female,1,3/29/2013,3/30/2013,13700,TRUE,FALSE,couple
4432, 2013-03-23 04:10:31,374,18,female,1,3/29/2013,3/30/2013,19300,TRUE,FALSE,couple
4433, 2013-03-23 04:10:31,291,18,female,1,3/29/2013,3/30/2013,11800,FALSE,FALSE,couple
4434, 2013-03-23 04:10:31,159,18,female,1,3/29/2013,3/30/2013,11300,TRUE,FALSE,couple
4435, 2013-03-23 04:10:31,47,18,female,1,3/29/2013,3/30/2013,6200,FALSE,FALSE,couple
4436, 2013-06-07 12:36:31,894,18,male,2,12/30/2013,1/2/2014,23800,FALSE,FALSE,backpacker
4437, 2013-06-07 12:36:31,95,18,male,2,12/30/2013,1/2/2014,76500,TRUE,FALSE,backpacker
4438, 2013-06-07 12:36:31,895,18,male,2,12/30/2013,1/2/2014,38900,FALSE,FALSE,backpacker
4439, 2013-06-07 12:36:31,541,18,male,2,12/30/2013,1/2/2014,38900,TRUE,FALSE,backpacker
4440, 2013-06-07 12:36:31,588,18,male,2,12/30/2013,1/2/2014,39900,TRUE,FALSE,backpacker
4441, 2013-06-07 12:36:31,870,18,male,2,12/30/2013,1/2/2014,41900,TRUE,FALSE,backpacker
4442, 2013-06-07 12:36:31,969,18,male,2,12/30/2013,1/2/2014,39600,TRUE,FALSE,backpacker
4443, 2013-06-07 12:36:31,797,18,male,2,12/30/2013,1/2/2014,55000,TRUE,FALSE,backpacker
4444, 2013-06-07 12:36:31,365,18,male,2,12/30/2013,1/2/2014,51200,TRUE,FALSE,backpacker
4445, 2013-06-07 12:36:31,354,18,male,2,12/30/2013,1/2/2014,37400,TRUE,FALSE,backpacker
4446, 2013-06-07 12:36:31,327,18,male,2,12/30/2013,1/2/2014,44200,TRUE,FALSE,backpacker
4447, 2013-06-07 12:36:31,896,18,male,2,12/30/2013,1/2/2014,58400,FALSE,FALSE,backpacker
4448, 2013-06-07 12:36:31,155,18,male,2,12/30/2013,1/2/2014,19200,TRUE,FALSE,backpacker
4449, 2013-06-07 12:36:31,520,18,male,2,12/30/2013,1/2/2014,80800,TRUE,FALSE,backpacker
4450, 2013-06-07 12:36:31,255,18,male,2,12/30/2013,1/2/2014,28100,TRUE,FALSE,backpacker
4451, 2013-06-07 12:36:31,390,18,male,2,12/30/2013,1/2/2014,56800,FALSE,FALSE,backpacker
4452, 2013-06-07 12:36:31,997,18,male,2,12/30/2013,1/2/2014,32100,TRUE,FALSE,backpacker
4453, 2013-06-07 12:36:31,119,18,male,2,12/30/2013,1/2/2014,58700,TRUE,FALSE,backpacker
4454, 2013-06-12 21:15:56,488,29,male,1,7/27/2013,8/4/2013,11600,TRUE,FALSE,backpacker
4455, 2013-06-12 21:15:56,799,29,male,1,7/27/2013,8/4/2013,8100,FALSE,FALSE,backpacker
4456, 2013-06-12 21:15:56,822,29,male,1,7/27/2013,8/4/2013,13700,FALSE,FALSE,backpacker
4457, 2013-06-12 21:15:56,911,29,male,1,7/27/2013,8/4/2013,6700,TRUE,FALSE,backpacker
4458, 2013-06-12 21:15:56,132,29,male,1,7/27/2013,8/4/2013,3900,FALSE,FALSE,backpacker
4459, 2013-06-12 21:15:56,206,29,male,1,7/27/2013,8/4/2013,34400,FALSE,FALSE,backpacker
4460, 2013-05-23 15:06:08,727,34,female,1,5/25/2013,5/26/2013,7100,FALSE,FALSE,couple
4461, 2013-05-23 15:06:08,681,34,female,1,5/25/2013,5/26/2013,8800,TRUE,FALSE,couple
4462, 2013-05-23 15:06:08,706,34,female,1,5/25/2013,5/26/2013,7300,TRUE,FALSE,couple
4463, 2013-03-28 15:26:27,100,18,male,1,4/13/2013,4/15/2013,20100,TRUE,FALSE,couple
4464, 2013-03-28 15:26:27,894,18,male,1,4/13/2013,4/15/2013,15200,TRUE,FALSE,couple
4465, 2013-03-28 15:26:27,562,18,male,1,4/13/2013,4/15/2013,26200,TRUE,FALSE,couple
4466, 2013-03-28 15:26:27,95,18,male,1,4/13/2013,4/15/2013,30100,TRUE,TRUE,couple
4467, 2013-03-28 15:26:27,396,18,male,1,4/13/2013,4/15/2013,15000,TRUE,FALSE,couple
4468, 2013-03-28 15:26:27,599,18,male,1,4/13/2013,4/15/2013,26400,TRUE,FALSE,couple
4469, 2013-03-28 15:26:27,287,18,male,1,4/13/2013,4/15/2013,29900,TRUE,FALSE,couple
4470, 2013-03-28 15:26:27,588,18,male,1,4/13/2013,4/15/2013,12900,TRUE,FALSE,couple
4471, 2013-03-28 15:26:27,456,18,male,1,4/13/2013,4/15/2013,18600,FALSE,FALSE,couple
4472, 2013-03-28 15:26:27,381,18,male,1,4/13/2013,4/15/2013,16800,TRUE,FALSE,couple
4473, 2013-03-28 15:26:27,859,18,male,1,4/13/2013,4/15/2013,15800,TRUE,FALSE,couple
4474, 2013-03-28 15:26:27,174,18,male,1,4/13/2013,4/15/2013,32400,TRUE,FALSE,couple
4475, 2013-03-28 15:26:27,969,18,male,1,4/13/2013,4/15/2013,15100,TRUE,FALSE,couple
4476, 2013-03-28 15:26:27,797,18,male,1,4/13/2013,4/15/2013,23700,TRUE,FALSE,couple
4477, 2013-03-28 15:26:27,564,18,male,1,4/13/2013,4/15/2013,20600,TRUE,FALSE,couple
4478, 2013-03-28 15:26:27,755,18,male,1,4/13/2013,4/15/2013,18700,TRUE,FALSE,couple
4479, 2013-03-28 15:26:27,297,18,male,1,4/13/2013,4/15/2013,18800,TRUE,FALSE,couple
4480, 2013-03-28 15:26:27,365,18,male,1,4/13/2013,4/15/2013,23000,FALSE,FALSE,couple
4481, 2013-03-28 15:26:27,354,18,male,1,4/13/2013,4/15/2013,21000,TRUE,FALSE,couple
4482, 2013-03-28 15:26:27,327,18,male,1,4/13/2013,4/15/2013,22600,TRUE,FALSE,couple
4483, 2013-03-28 15:26:27,896,18,male,1,4/13/2013,4/15/2013,22600,TRUE,FALSE,couple
4484, 2013-03-28 15:26:27,594,18,male,1,4/13/2013,4/15/2013,14900,TRUE,FALSE,couple
4485, 2013-03-28 15:26:27,16,18,male,1,4/13/2013,4/15/2013,23500,TRUE,FALSE,couple
4486, 2013-03-28 15:26:27,376,18,male,1,4/13/2013,4/15/2013,19500,FALSE,FALSE,couple
4487, 2013-03-28 15:26:27,160,18,male,1,4/13/2013,4/15/2013,32100,FALSE,FALSE,couple
4488, 2013-03-28 15:26:27,528,18,male,1,4/13/2013,4/15/2013,21000,TRUE,FALSE,couple
4489, 2013-03-28 15:26:27,301,18,male,1,4/13/2013,4/15/2013,18400,FALSE,FALSE,couple
4490, 2013-03-28 15:26:27,677,18,male,1,4/13/2013,4/15/2013,22200,TRUE,FALSE,couple
4491, 2013-03-28 15:26:27,682,18,male,1,4/13/2013,4/15/2013,19500,FALSE,FALSE,couple
4492, 2013-03-28 15:26:27,128,18,male,1,4/13/2013,4/15/2013,25100,TRUE,FALSE,couple
4493, 2013-03-28 15:26:27,997,18,male,1,4/13/2013,4/15/2013,22500,TRUE,FALSE,couple
4494, 2013-03-28 15:26:27,119,18,male,1,4/13/2013,4/15/2013,27700,TRUE,FALSE,couple
4495, 2013-03-28 15:26:27,246,18,male,1,4/13/2013,4/15/2013,29200,TRUE,FALSE,couple
4496, 2013-03-24 14:45:07,597,33,male,1,4/10/2013,4/14/2013,25000,TRUE,FALSE,couple
4497, 2013-03-24 14:45:07,185,33,male,1,4/10/2013,4/14/2013,7600,TRUE,FALSE,couple
4498, 2013-03-24 14:45:07,321,33,male,1,4/10/2013,4/14/2013,10900,FALSE,FALSE,couple
4499, 2013-03-24 14:45:07,469,33,male,1,4/10/2013,4/14/2013,11000,FALSE,FALSE,couple
4500, 2013-03-24 14:45:07,521,33,male,1,4/10/2013,4/14/2013,10000,TRUE,FALSE,couple
4501, 2013-03-24 14:45:07,137,33,male,1,4/10/2013,4/14/2013,6100,TRUE,FALSE,couple
4502, 2013-03-24 14:45:07,405,33,male,1,4/10/2013,4/14/2013,9100,TRUE,FALSE,couple
4503, 2013-03-24 14:45:07,585,33,male,1,4/10/2013,4/14/2013,12400,FALSE,FALSE,couple
4504, 2012-11-28 08:52:58,924,27,male,1,1/6/2013,1/8/2013,23000,FALSE,FALSE,backpacker
4505, 2012-11-28 08:52:58,935,27,male,1,1/6/2013,1/8/2013,19500,FALSE,TRUE,backpacker
4506, 2013-05-15 17:58:59,247,25,male,1,6/4/2013,6/5/2013,6300,TRUE,FALSE,backpacker
4507, 2013-05-15 17:58:59,81,25,male,1,6/4/2013,6/5/2013,15100,TRUE,TRUE,backpacker
4508, 2013-05-15 17:58:59,408,25,male,1,6/4/2013,6/5/2013,7200,TRUE,FALSE,backpacker
4509, 2013-05-15 17:58:59,557,25,male,1,6/4/2013,6/5/2013,12400,TRUE,FALSE,backpacker
4510, 2013-05-12 21:13:46,240,33,female,1,6/5/2013,6/11/2013,19600,FALSE,FALSE,couple
4511, 2013-05-12 21:13:46,401,33,female,1,6/5/2013,6/11/2013,19200,TRUE,FALSE,couple
4512, 2013-05-12 21:13:46,453,33,female,1,6/5/2013,6/11/2013,19700,TRUE,FALSE,couple
4513, 2013-05-12 21:13:46,955,33,female,1,6/5/2013,6/11/2013,22500,TRUE,FALSE,couple
4514, 2013-05-12 21:13:46,307,33,female,1,6/5/2013,6/11/2013,24000,FALSE,FALSE,couple
4515, 2013-05-12 21:13:46,197,33,female,1,6/5/2013,6/11/2013,35500,FALSE,FALSE,couple
4516, 2013-05-12 21:13:46,244,33,female,1,6/5/2013,6/11/2013,29400,TRUE,TRUE,couple
4517, 2013-05-12 21:13:46,305,33,female,1,6/5/2013,6/11/2013,41500,FALSE,FALSE,couple
4518, 2013-05-12 21:13:46,278,33,female,1,6/5/2013,6/11/2013,22000,TRUE,FALSE,couple
4519, 2013-05-12 21:13:46,12,33,female,1,6/5/2013,6/11/2013,31300,TRUE,FALSE,couple
4520, 2013-05-12 21:13:46,939,33,female,1,6/5/2013,6/11/2013,22100,FALSE,FALSE,couple
4521, 2013-05-12 21:13:46,545,33,female,1,6/5/2013,6/11/2013,18800,TRUE,FALSE,couple
4522, 2013-06-08 09:23:45,480,32,female,1,8/24/2013,8/27/2013,10300,FALSE,FALSE,couple
4523, 2013-06-08 09:23:45,826,32,female,1,8/24/2013,8/27/2013,10700,TRUE,FALSE,couple
4524, 2013-06-08 09:23:45,577,32,female,1,8/24/2013,8/27/2013,6500,TRUE,FALSE,couple
4525, 2013-06-08 09:23:45,459,32,female,1,8/24/2013,8/27/2013,11000,TRUE,FALSE,couple
4526, 2013-06-14 17:09:37,724,31,male,1,9/16/2013,9/19/2013,9000,FALSE,FALSE,couple
4527, 2013-06-14 17:09:37,79,31,male,1,9/16/2013,9/19/2013,8200,TRUE,FALSE,couple
4528, 2013-06-14 17:09:37,751,31,male,1,9/16/2013,9/19/2013,13100,FALSE,FALSE,couple
4529, 2013-06-14 17:09:37,570,31,male,1,9/16/2013,9/19/2013,9800,TRUE,FALSE,couple
4530, 2013-06-14 17:09:37,990,31,male,1,9/16/2013,9/19/2013,7500,TRUE,FALSE,couple
4531, 2013-06-14 17:09:37,238,31,male,1,9/16/2013,9/19/2013,3100,FALSE,FALSE,couple
4532, 2013-06-14 17:09:37,428,31,male,1,9/16/2013,9/19/2013,12000,TRUE,FALSE,couple
4533, 2013-06-14 17:09:37,38,31,male,1,9/16/2013,9/19/2013,5300,FALSE,FALSE,couple
4534, 2013-06-14 17:09:37,162,31,male,1,9/16/2013,9/19/2013,11800,FALSE,FALSE,couple
4535, 2013-06-14 17:09:37,232,31,male,1,9/16/2013,9/19/2013,7500,TRUE,FALSE,couple
4536, 2013-06-14 17:09:37,728,31,male,1,9/16/2013,9/19/2013,10700,FALSE,FALSE,couple
4537, 2013-06-14 17:09:37,57,31,male,1,9/16/2013,9/19/2013,15700,TRUE,FALSE,couple
4538, 2013-06-14 17:09:37,438,31,male,1,9/16/2013,9/19/2013,7600,TRUE,FALSE,couple
4539, 2013-02-20 20:10:00,380,18,male,1,2/23/2013,2/24/2013,5000,TRUE,FALSE,family
4540, 2013-03-17 14:52:19,463,18,female,2,3/23/2013,3/24/2013,6300,TRUE,FALSE,family
4541, 2013-03-17 14:52:19,79,18,female,2,3/23/2013,3/24/2013,10700,FALSE,FALSE,family
4542, 2013-03-17 14:52:19,475,18,female,2,3/23/2013,3/24/2013,16100,TRUE,FALSE,family
4543, 2013-03-17 14:52:19,162,18,female,2,3/23/2013,3/24/2013,9000,FALSE,FALSE,family
4544, 2013-03-17 14:52:19,661,18,female,2,3/23/2013,3/24/2013,9800,TRUE,TRUE,family
4545, 2013-02-08 06:25:52,601,62,male,1,10/12/2013,10/14/2013,6900,FALSE,FALSE,couple
4546, 2013-02-08 06:25:52,226,62,male,1,10/12/2013,10/14/2013,9200,TRUE,TRUE,couple
4547, 2013-02-08 06:25:52,775,62,male,1,10/12/2013,10/14/2013,9600,TRUE,FALSE,couple
4548, 2013-02-08 06:25:52,835,62,male,1,10/12/2013,10/14/2013,10900,TRUE,FALSE,couple
4549, 2013-02-08 06:25:52,533,62,male,1,10/12/2013,10/14/2013,9600,TRUE,FALSE,couple
4550, 2013-02-08 06:25:52,902,62,male,1,10/12/2013,10/14/2013,11300,FALSE,FALSE,couple
4551, 2013-02-08 06:25:52,234,62,male,1,10/12/2013,10/14/2013,12600,FALSE,FALSE,couple
4552, 2013-02-21 18:43:09,974,25,male,1,9/6/2013,9/8/2013,19200,TRUE,FALSE,backpacker
4553, 2013-02-21 18:43:09,13,25,male,1,9/6/2013,9/8/2013,17600,TRUE,FALSE,backpacker
4554, 2013-02-21 18:43:09,251,25,male,1,9/6/2013,9/8/2013,16500,TRUE,FALSE,backpacker
4555, 2013-02-21 18:43:09,296,25,male,1,9/6/2013,9/8/2013,11200,TRUE,FALSE,backpacker
4556, 2013-02-21 18:43:09,993,25,male,1,9/6/2013,9/8/2013,17000,TRUE,FALSE,backpacker
4557, 2013-02-21 18:43:09,989,25,male,1,9/6/2013,9/8/2013,18700,FALSE,FALSE,backpacker
4558, 2013-02-21 18:43:09,709,25,male,1,9/6/2013,9/8/2013,24300,TRUE,FALSE,backpacker
4559, 2013-02-21 18:43:09,936,25,male,1,9/6/2013,9/8/2013,24300,TRUE,FALSE,backpacker
4560, 2013-02-21 18:43:09,876,25,male,1,9/6/2013,9/8/2013,22200,FALSE,FALSE,backpacker
4561, 2013-02-21 18:43:09,867,25,male,1,9/6/2013,9/8/2013,20000,FALSE,FALSE,backpacker
4562, 2013-02-21 18:43:09,638,25,male,1,9/6/2013,9/8/2013,30900,TRUE,FALSE,backpacker
4563, 2013-02-21 18:43:09,62,25,male,1,9/6/2013,9/8/2013,24400,FALSE,FALSE,backpacker
4564, 2013-02-21 18:43:09,628,25,male,1,9/6/2013,9/8/2013,16800,FALSE,FALSE,backpacker
4565, 2013-02-21 18:43:09,966,25,male,1,9/6/2013,9/8/2013,28700,FALSE,TRUE,backpacker
4566, 2013-02-21 18:43:09,527,25,male,1,9/6/2013,9/8/2013,20000,FALSE,FALSE,backpacker
4567, 2013-02-21 18:43:09,543,25,male,1,9/6/2013,9/8/2013,26600,TRUE,FALSE,backpacker
4568, 2013-02-21 18:43:09,877,25,male,1,9/6/2013,9/8/2013,14900,TRUE,FALSE,backpacker
4569, 2013-02-21 18:43:09,374,25,male,1,9/6/2013,9/8/2013,32900,FALSE,FALSE,backpacker
4570, 2013-02-21 18:43:09,747,25,male,1,9/6/2013,9/8/2013,18900,TRUE,FALSE,backpacker
4571, 2013-02-21 18:43:09,530,25,male,1,9/6/2013,9/8/2013,15600,TRUE,FALSE,backpacker
4572, 2013-02-21 18:43:09,47,25,male,1,9/6/2013,9/8/2013,13400,TRUE,FALSE,backpacker
4573, 2013-02-21 18:43:09,695,25,male,1,9/6/2013,9/8/2013,23600,TRUE,FALSE,backpacker
4574, 2013-06-23 09:32:33,411,33,male,1,7/4/2013,7/5/2013,22500,TRUE,FALSE,couple
4575, 2013-06-23 09:32:33,35,33,male,1,7/4/2013,7/5/2013,25700,TRUE,FALSE,couple
4576, 2013-06-23 09:32:33,751,33,male,1,7/4/2013,7/5/2013,13000,FALSE,FALSE,couple
4577, 2013-06-23 09:32:33,144,33,male,1,7/4/2013,7/5/2013,24700,FALSE,FALSE,couple
4578, 2013-06-23 09:32:33,212,33,male,1,7/4/2013,7/5/2013,32100,FALSE,FALSE,couple
4579, 2013-06-23 09:32:33,962,33,male,1,7/4/2013,7/5/2013,22300,TRUE,FALSE,couple
4580, 2013-06-23 09:32:33,678,33,male,1,7/4/2013,7/5/2013,30200,FALSE,FALSE,couple
4581, 2013-06-23 09:32:33,523,33,male,1,7/4/2013,7/5/2013,29800,FALSE,FALSE,couple
4582, 2013-05-29 11:10:44,444,42,female,2,6/4/2013,6/5/2013,12300,TRUE,FALSE,family
4583, 2013-05-29 11:10:44,304,42,female,2,6/4/2013,6/5/2013,9700,FALSE,FALSE,family
4584, 2013-05-29 11:10:44,219,42,female,2,6/4/2013,6/5/2013,10200,TRUE,FALSE,family
4585, 2012-11-28 12:02:27,407,34,male,1,3/18/2013,3/25/2013,10800,TRUE,FALSE,couple
4586, 2012-11-28 12:02:27,239,34,male,1,3/18/2013,3/25/2013,10100,FALSE,FALSE,couple
4587, 2012-11-28 12:02:27,667,34,male,1,3/18/2013,3/25/2013,10600,TRUE,FALSE,couple
4588, 2012-11-28 12:02:27,319,34,male,1,3/18/2013,3/25/2013,10400,TRUE,FALSE,couple
4589, 2012-11-28 12:02:27,335,34,male,1,3/18/2013,3/25/2013,8500,TRUE,FALSE,couple
4590, 2013-04-10 14:16:09,818,35,male,1,4/15/2013,4/16/2013,13900,FALSE,FALSE,couple
4591, 2013-04-10 14:16:09,749,35,male,1,4/15/2013,4/16/2013,6400,TRUE,FALSE,couple
4592, 2013-04-10 14:16:09,268,35,male,1,4/15/2013,4/16/2013,6800,FALSE,FALSE,couple
4593, 2013-04-10 14:16:09,760,35,male,1,4/15/2013,4/16/2013,10000,FALSE,FALSE,couple
4594, 2013-04-10 14:16:09,121,35,male,1,4/15/2013,4/16/2013,2600,FALSE,FALSE,couple
4595, 2013-04-10 14:16:09,166,35,male,1,4/15/2013,4/16/2013,4300,TRUE,FALSE,couple
4596, 2013-04-10 14:16:09,143,35,male,1,4/15/2013,4/16/2013,20100,FALSE,FALSE,couple
4597, 2013-04-10 14:16:09,855,35,male,1,4/15/2013,4/16/2013,6600,TRUE,FALSE,couple
4598, 2013-04-10 14:16:09,591,35,male,1,4/15/2013,4/16/2013,5000,TRUE,FALSE,couple
4599, 2013-04-10 14:16:09,699,35,male,1,4/15/2013,4/16/2013,11100,TRUE,FALSE,couple
4600, 2013-04-10 14:16:09,920,35,male,1,4/15/2013,4/16/2013,10300,FALSE,FALSE,couple
4601, 2013-04-10 14:16:09,769,35,male,1,4/15/2013,4/16/2013,5400,TRUE,FALSE,couple
4602, 2013-04-10 14:16:09,41,35,male,1,4/15/2013,4/16/2013,10500,FALSE,FALSE,couple
4603, 2013-04-10 14:16:09,791,35,male,1,4/15/2013,4/16/2013,21000,FALSE,FALSE,couple
4604, 2013-04-10 14:16:09,84,35,male,1,4/15/2013,4/16/2013,21600,FALSE,FALSE,couple
4605, 2013-04-10 14:16:09,606,35,male,1,4/15/2013,4/16/2013,7500,FALSE,FALSE,couple
4606, 2013-05-18 22:52:53,54,24,female,1,12/26/2013,12/27/2013,28000,TRUE,FALSE,backpacker
4607, 2013-05-18 22:52:53,502,24,female,1,12/26/2013,12/27/2013,7500,TRUE,FALSE,backpacker
4608, 2012-12-01 14:04:51,290,18,female,1,6/29/2013,6/30/2013,28000,TRUE,FALSE,backpacker
4609, 2012-12-01 14:04:51,754,18,female,1,6/29/2013,6/30/2013,19600,TRUE,FALSE,backpacker
4610, 2013-06-30 08:49:46,729,28,female,1,6/30/2013,7/2/2013,5200,TRUE,FALSE,couple
4611, 2013-06-30 08:49:46,488,28,female,1,6/30/2013,7/2/2013,7800,FALSE,FALSE,couple
4612, 2013-06-30 08:49:46,799,28,female,1,6/30/2013,7/2/2013,3300,TRUE,FALSE,couple
4613, 2013-06-30 08:49:46,822,28,female,1,6/30/2013,7/2/2013,9200,TRUE,FALSE,couple
4614, 2013-06-30 08:49:46,847,28,female,1,6/30/2013,7/2/2013,10400,FALSE,FALSE,couple
4615, 2013-06-30 08:49:46,725,28,female,1,6/30/2013,7/2/2013,2100,TRUE,FALSE,couple
4616, 2013-06-30 08:49:46,911,28,female,1,6/30/2013,7/2/2013,3500,FALSE,FALSE,couple
4617, 2013-06-30 08:49:46,292,28,female,1,6/30/2013,7/2/2013,8800,TRUE,FALSE,couple
4618, 2013-06-30 08:49:46,460,28,female,1,6/30/2013,7/2/2013,9400,FALSE,FALSE,couple
4619, 2013-06-30 08:49:46,391,28,female,1,6/30/2013,7/2/2013,14600,FALSE,FALSE,couple
4620, 2013-06-30 08:49:46,943,28,female,1,6/30/2013,7/2/2013,800,TRUE,FALSE,couple
4621, 2013-06-30 08:49:46,46,28,female,1,6/30/2013,7/2/2013,9200,TRUE,FALSE,couple
4622, 2013-06-30 08:49:46,330,28,female,1,6/30/2013,7/2/2013,9300,FALSE,FALSE,couple
4623, 2013-06-30 08:49:46,713,28,female,1,6/30/2013,7/2/2013,9500,TRUE,FALSE,couple
4624, 2013-06-30 08:49:46,744,28,female,1,6/30/2013,7/2/2013,4000,TRUE,FALSE,couple
4625, 2013-06-30 08:49:46,18,28,female,1,6/30/2013,7/2/2013,700,TRUE,FALSE,couple
4626, 2013-06-30 08:49:46,843,28,female,1,6/30/2013,7/2/2013,8800,TRUE,FALSE,couple
4627, 2013-06-30 08:49:46,132,28,female,1,6/30/2013,7/2/2013,1800,TRUE,FALSE,couple
4628, 2013-06-30 08:49:46,467,28,female,1,6/30/2013,7/2/2013,10200,TRUE,FALSE,couple
4629, 2013-06-30 08:49:46,808,28,female,1,6/30/2013,7/2/2013,6700,FALSE,TRUE,couple
4630, 2013-06-30 08:49:46,645,28,female,1,6/30/2013,7/2/2013,3900,TRUE,FALSE,couple
4631, 2013-06-30 08:49:46,768,28,female,1,6/30/2013,7/2/2013,4200,TRUE,FALSE,couple
4632, 2013-06-30 08:49:46,618,28,female,1,6/30/2013,7/2/2013,14300,TRUE,FALSE,couple
4633, 2013-06-30 08:49:46,539,28,female,1,6/30/2013,7/2/2013,4200,TRUE,FALSE,couple
4634, 2013-06-30 08:49:46,653,28,female,1,6/30/2013,7/2/2013,5400,TRUE,FALSE,couple
4635, 2013-06-30 08:49:46,912,28,female,1,6/30/2013,7/2/2013,3800,TRUE,FALSE,couple
4636, 2013-06-30 08:49:46,206,28,female,1,6/30/2013,7/2/2013,11200,TRUE,FALSE,couple
4637, 2013-06-30 08:49:46,613,28,female,1,6/30/2013,7/2/2013,14300,TRUE,FALSE,couple
4638, 2013-06-30 08:49:46,852,28,female,1,6/30/2013,7/2/2013,4000,TRUE,FALSE,couple
4639, 2013-06-30 08:49:46,722,28,female,1,6/30/2013,7/2/2013,5000,TRUE,FALSE,couple
4640, 2013-06-30 08:49:46,878,28,female,1,6/30/2013,7/2/2013,2800,TRUE,FALSE,couple
4641, 2013-06-30 08:49:46,731,28,female,1,6/30/2013,7/2/2013,4900,TRUE,FALSE,couple
4642, 2012-12-28 09:45:38,680,20,female,1,1/4/2013,1/5/2013,11500,FALSE,FALSE,backpacker
4643, 2012-12-28 09:45:38,240,20,female,1,1/4/2013,1/5/2013,6300,TRUE,FALSE,backpacker
4644, 2012-12-28 09:45:38,401,20,female,1,1/4/2013,1/5/2013,9200,FALSE,FALSE,backpacker
4645, 2012-12-28 09:45:38,453,20,female,1,1/4/2013,1/5/2013,7800,FALSE,FALSE,backpacker
4646, 2012-12-28 09:45:38,307,20,female,1,1/4/2013,1/5/2013,11600,TRUE,FALSE,backpacker
4647, 2012-12-28 09:45:38,711,20,female,1,1/4/2013,1/5/2013,10100,TRUE,FALSE,backpacker
4648, 2012-12-28 09:45:38,388,20,female,1,1/4/2013,1/5/2013,7800,FALSE,FALSE,backpacker
4649, 2012-12-28 09:45:38,153,20,female,1,1/4/2013,1/5/2013,13400,FALSE,FALSE,backpacker
4650, 2012-12-28 09:45:38,833,20,female,1,1/4/2013,1/5/2013,14900,TRUE,FALSE,backpacker
